20230409 211500;27617.269000;27619.369000;27612.369000;27617.469000;0
20230409 211600;27619.369000;27619.519000;27612.369000;27614.419000;0
20230409 211700;27612.319000;27622.999000;27612.319000;27622.469000;0
20230409 211800;27624.369000;27629.999000;27622.269000;27627.469000;0
20230409 211900;27629.269000;27629.319000;27622.319000;27627.999000;0
20230409 212000;27624.419000;27627.519000;27622.319000;27627.519000;0
20230409 212100;27622.999000;27627.999000;27622.999000;27627.999000;0
20230409 212200;27624.519000;27632.469000;27617.269000;27617.469000;0
20230409 212300;27619.519000;27624.999000;27612.269000;27614.269000;0
20230409 212400;27617.519000;27619.519000;27612.319000;27614.519000;0
20230409 212500;27617.999000;27617.999000;27602.369000;27602.369000;0
20230409 212600;27607.319000;27609.369000;27602.369000;27602.369000;0
20230409 212700;27604.999000;27604.999000;27597.269000;27597.419000;0
20230409 212800;27599.519000;27602.519000;27592.319000;27597.469000;0
20230409 212900;27592.419000;27597.999000;27592.319000;27597.999000;0
20230409 213000;27599.999000;27602.519000;27592.369000;27602.469000;0
20230409 213100;27604.419000;27607.269000;27602.269000;27607.269000;0
20230409 213200;27602.269000;27612.999000;27599.419000;27602.269000;0
20230409 213300;27604.999000;27609.419000;27604.269000;27607.419000;0
20230409 213400;27604.269000;27607.519000;27602.269000;27604.999000;0
20230409 213500;27602.319000;27604.519000;27592.419000;27602.419000;0
20230409 213600;27604.319000;27612.999000;27604.319000;27612.519000;0
20230409 213700;27617.269000;27619.999000;27617.269000;27619.999000;0
20230409 213800;27617.999000;27632.519000;27617.999000;27624.469000;0
20230409 213900;27627.269000;27632.519000;27622.269000;27627.469000;0
20230409 214000;27632.269000;27632.269000;27624.269000;27629.519000;0
20230409 214100;27632.369000;27632.369000;27617.319000;27622.999000;0
20230409 214200;27627.269000;27627.269000;27617.999000;27622.469000;0
20230409 214300;27619.999000;27622.999000;27617.319000;27617.369000;0
20230409 214400;27612.269000;27622.519000;27612.269000;27622.519000;0
20230409 214500;27627.469000;27627.999000;27622.319000;27627.269000;0
20230409 214600;27632.519000;27632.519000;27607.319000;27612.419000;0
20230409 214700;27609.519000;27609.999000;27607.269000;27609.999000;0
20230409 214800;27607.469000;27612.369000;27607.269000;27609.999000;0
20230409 214900;27607.319000;27607.319000;27597.419000;27602.469000;0
20230409 215000;27599.469000;27602.369000;27597.269000;27597.419000;0
20230409 215100;27599.999000;27602.369000;27597.419000;27597.419000;0
20230409 215200;27594.469000;27602.999000;27594.319000;27602.999000;0
20230409 215300;27599.269000;27602.519000;27597.319000;27602.419000;0
20230409 215400;27607.469000;27627.519000;27604.319000;27627.519000;0
20230409 215500;27622.419000;27624.519000;27617.369000;27622.269000;0
20230409 215600;27624.999000;27632.999000;27624.369000;27632.519000;0
20230409 215700;27629.369000;27632.999000;27629.319000;27632.999000;0
20230409 215800;27629.999000;27632.999000;27629.999000;27632.419000;0
20230409 215900;27629.519000;27632.999000;27627.319000;27632.519000;0
20230409 220000;27629.269000;27632.469000;27627.269000;27632.469000;0
20230409 220100;27629.469000;27632.519000;27627.469000;27629.369000;0
20230409 220200;27632.419000;27632.419000;27632.419000;27632.419000;0
20230409 220300;27637.469000;27637.999000;27632.369000;27637.999000;0
20230409 220400;27634.419000;27637.469000;27634.319000;27637.269000;0
20230409 220500;27634.319000;27637.269000;27632.419000;27632.519000;0
20230409 220600;27637.999000;27637.999000;27629.419000;27632.469000;0
20230409 220700;27637.319000;27642.369000;27632.269000;27632.369000;0
20230409 220800;27627.999000;27632.519000;27627.269000;27629.469000;0
20230409 220900;27632.319000;27632.519000;27629.319000;27632.519000;0
20230409 221000;27637.419000;27637.999000;27632.319000;27634.419000;0
20230409 221100;27637.469000;27637.469000;27634.369000;27637.469000;0
20230409 221200;27634.319000;27642.999000;27634.319000;27637.519000;0
20230409 221300;27634.469000;27639.469000;27632.269000;27637.999000;0
20230409 221400;27642.999000;27647.519000;27637.519000;27644.469000;0
20230409 221500;27647.369000;27647.369000;27637.319000;27642.369000;0
20230409 221600;27644.319000;27644.469000;27637.319000;27637.369000;0
20230409 221700;27639.369000;27642.469000;27634.319000;27634.319000;0
20230409 221800;27632.519000;27632.519000;27632.519000;27632.519000;0
20230409 221900;27629.319000;27629.319000;27627.999000;27627.999000;0
20230409 222000;27632.269000;27632.269000;27627.469000;27627.469000;0
20230409 222100;27632.519000;27632.999000;27627.419000;27632.999000;0
20230409 222200;27629.999000;27637.269000;27627.369000;27627.369000;0
20230409 222400;27629.269000;27632.269000;27629.269000;27632.269000;0
20230409 222600;27637.269000;27637.269000;27632.369000;27632.369000;0
20230409 222800;27627.319000;27632.999000;27627.319000;27632.519000;0
20230409 222900;27627.999000;27632.469000;27627.519000;27632.419000;0
20230409 223100;27634.269000;27634.269000;27629.469000;27632.319000;0
20230409 223200;27629.269000;27632.999000;27622.369000;27624.369000;0
20230409 223300;27622.999000;27627.999000;27622.369000;27627.369000;0
20230409 223400;27624.419000;27627.419000;27624.419000;27627.419000;0
20230409 223600;27632.999000;27632.999000;27632.999000;27632.999000;0
20230409 223800;27629.519000;27632.419000;27629.419000;27632.419000;0
20230409 224000;27634.369000;27637.419000;27634.369000;27637.419000;0
20230409 224400;27642.999000;27642.999000;27632.269000;27637.369000;0
20230409 224600;27639.319000;27639.319000;27637.419000;27637.419000;0
20230409 225100;27642.999000;27642.999000;27634.469000;27637.369000;0
20230409 225900;27634.269000;27637.999000;27634.269000;27637.999000;0
20230409 230300;27634.319000;27637.999000;27634.319000;27637.999000;0
20230409 230600;27642.369000;27642.369000;27637.999000;27637.999000;0
20230409 231700;27632.519000;27637.269000;27632.519000;27637.269000;0
20230409 232100;27632.519000;27637.469000;27632.519000;27637.469000;0
20230409 232200;27634.319000;27637.319000;27634.319000;27637.319000;0
20230409 232300;27632.469000;27637.269000;27632.469000;27637.269000;0
20230409 232800;27639.999000;27639.999000;27637.999000;27637.999000;0
20230409 233000;27634.269000;27634.269000;27622.999000;27622.999000;0
20230409 233100;27624.369000;27627.999000;27622.319000;27627.999000;0
20230409 233200;27624.369000;27627.999000;27624.369000;27627.999000;0
20230409 233300;27622.999000;27627.519000;27622.999000;27627.519000;0
20230409 233400;27622.369000;27627.419000;27622.369000;27627.269000;0
20230409 233600;27632.519000;27632.519000;27627.519000;27632.469000;0
20230409 233700;27627.519000;27632.419000;27627.519000;27632.319000;0
20230409 233800;27637.319000;27637.319000;27634.999000;27634.999000;0
20230409 233900;27632.369000;27634.269000;27632.369000;27632.519000;0
20230409 234100;27634.419000;27637.999000;27634.369000;27637.999000;0
20230409 234200;27634.469000;27637.419000;27632.269000;27632.369000;0
20230409 234300;27634.519000;27637.419000;27632.319000;27637.419000;0
20230409 234500;27632.369000;27632.369000;27632.369000;27632.369000;0
20230409 234600;27634.519000;27637.519000;27632.519000;27637.519000;0
20230409 234800;27642.319000;27642.319000;27632.369000;27634.469000;0
20230409 234900;27637.419000;27637.469000;27634.319000;27637.469000;0
20230409 235000;27639.369000;27639.469000;27634.419000;27637.369000;0
20230409 235100;27634.419000;27637.999000;27634.419000;27637.999000;0
20230409 235200;27632.419000;27637.269000;27632.269000;27634.999000;0
20230409 235300;27637.269000;27637.269000;27634.469000;27634.469000;0
20230409 235400;27632.319000;27632.319000;27632.319000;27632.319000;0
20230409 235800;27637.999000;27637.999000;27637.999000;27637.999000;0
20230409 235900;27632.319000;27634.469000;27632.319000;27632.469000;0
20230410 000100;27629.319000;27632.519000;27629.319000;27632.419000;0
20230410 000200;27627.319000;27629.469000;27627.269000;27627.319000;0
20230410 000300;27629.269000;27632.469000;27629.269000;27629.369000;0
20230410 000400;27632.469000;27632.469000;27632.469000;27632.469000;0
20230410 000500;27629.269000;27632.319000;27629.269000;27632.319000;0
20230410 000700;27629.469000;27632.419000;27629.469000;27632.419000;0
20230410 000800;27634.269000;27634.369000;27632.319000;27632.999000;0
20230410 001000;27634.999000;27637.999000;27632.269000;27634.269000;0
20230410 001100;27637.369000;27637.999000;27632.269000;27634.469000;0
20230410 001200;27637.469000;27637.519000;27634.269000;27637.519000;0
20230410 001300;27634.469000;27637.269000;27632.369000;27632.419000;0
20230410 001400;27634.269000;27637.999000;27634.269000;27637.999000;0
20230410 001800;27642.319000;27642.319000;27642.319000;27642.319000;0
20230410 001900;27647.419000;27647.419000;27647.419000;27647.419000;0
20230410 002200;27644.369000;27647.419000;27644.369000;27647.419000;0
20230410 002900;27652.999000;27652.999000;27652.999000;27652.999000;0
20230410 003000;27657.519000;27657.519000;27652.369000;27657.419000;0
20230410 003300;27652.519000;27654.369000;27652.519000;27652.519000;0
20230410 003400;27654.519000;27654.519000;27652.419000;27652.999000;0
20230410 003500;27654.269000;27657.369000;27654.269000;27654.269000;0
20230410 003600;27652.519000;27652.519000;27652.519000;27652.519000;0
20230410 003700;27657.419000;27657.419000;27652.519000;27652.519000;0
20230410 003800;27647.269000;27647.269000;27647.269000;27647.269000;0
20230410 003900;27644.369000;27647.369000;27644.319000;27647.319000;0
20230410 004000;27642.419000;27642.419000;27642.419000;27642.419000;0
20230410 004100;27644.269000;27647.469000;27644.269000;27647.469000;0
20230410 004800;27644.519000;27647.369000;27644.519000;27647.369000;0
20230410 005400;27652.319000;27652.319000;27644.269000;27644.519000;0
20230410 005500;27642.469000;27642.469000;27642.469000;27642.469000;0
20230410 005600;27639.269000;27639.269000;27632.369000;27632.369000;0
20230410 005800;27637.519000;27637.519000;27634.319000;27634.999000;0
20230410 005900;27637.319000;27637.319000;27632.319000;27632.319000;0
20230410 010000;27634.419000;27637.469000;27634.419000;27634.519000;0
20230410 010100;27637.469000;27637.469000;27634.419000;27634.419000;0
20230410 010200;27637.419000;27637.419000;27637.419000;27637.419000;0
20230410 010300;27634.269000;27634.269000;27632.519000;27632.519000;0
20230410 010400;27629.999000;27629.999000;27627.469000;27627.469000;0
20230410 010500;27622.269000;27624.319000;27622.269000;27622.519000;0
20230410 010600;27624.319000;27624.319000;27622.269000;27622.269000;0
20230410 010700;27617.469000;27622.469000;27617.469000;27622.469000;0
20230410 010800;27627.419000;27627.419000;27624.319000;27627.419000;0
20230410 011000;27632.519000;27632.519000;27627.319000;27627.319000;0
20230410 011700;27624.999000;27627.519000;27624.999000;27627.519000;0
20230410 011800;27622.369000;27622.369000;27622.369000;27622.369000;0
20230410 012100;27627.269000;27627.269000;27622.319000;27624.369000;0
20230410 012200;27622.469000;27624.519000;27622.319000;27622.319000;0
20230410 012300;27624.419000;27627.469000;27622.269000;27627.369000;0
20230410 012400;27624.319000;27627.999000;27624.319000;27627.999000;0
20230410 012600;27624.519000;27627.419000;27624.519000;27627.419000;0
20230410 013100;27622.419000;27622.419000;27622.419000;27622.419000;0
20230410 013200;27627.269000;27627.369000;27622.369000;27624.469000;0
20230410 013300;27622.369000;27627.369000;27622.319000;27627.369000;0
20230410 013400;27632.469000;27632.469000;27632.469000;27632.469000;0
20230410 013700;27622.519000;27627.469000;27622.519000;27627.269000;0
20230410 013800;27617.999000;27619.319000;27617.419000;27619.269000;0
20230410 013900;27622.999000;27622.999000;27617.269000;27617.269000;0
20230410 014000;27619.319000;27619.319000;27617.469000;27617.469000;0
20230410 014300;27612.999000;27617.319000;27612.999000;27617.319000;0
20230410 014400;27612.999000;27617.999000;27612.319000;27617.269000;0
20230410 014500;27622.319000;27622.319000;27612.419000;27614.469000;0
20230410 014600;27617.269000;27617.419000;27612.319000;27614.369000;0
20230410 014700;27617.369000;27622.319000;27614.319000;27622.319000;0
20230410 014900;27624.369000;27632.519000;27624.369000;27632.369000;0
20230410 015000;27627.469000;27637.419000;27627.269000;27634.469000;0
20230410 015100;27637.999000;27637.999000;27634.369000;27637.319000;0
20230410 015200;27634.999000;27637.999000;27634.999000;27637.999000;0
20230410 015300;27642.369000;27642.369000;27642.369000;27642.369000;0
20230410 015400;27644.269000;27644.269000;27637.469000;27642.419000;0
20230410 015500;27647.269000;27647.269000;27642.469000;27642.519000;0
20230410 015600;27647.419000;27647.419000;27642.269000;27647.319000;0
20230410 015800;27644.469000;27647.469000;27644.469000;27647.469000;0
20230410 015900;27642.519000;27652.419000;27642.369000;27647.369000;0
20230410 020000;27642.369000;27647.999000;27639.319000;27642.369000;0
20230410 020100;27639.269000;27642.269000;27637.419000;27637.419000;0
20230410 020200;27634.269000;27642.419000;27632.269000;27642.269000;0
20230410 020300;27639.269000;27639.269000;27637.469000;27637.469000;0
20230410 020400;27632.419000;27634.369000;27632.369000;27632.369000;0
20230410 020500;27634.319000;27637.419000;27634.319000;27637.419000;0
20230410 020600;27639.519000;27642.999000;27634.369000;27637.269000;0
20230410 020700;27639.999000;27642.999000;27639.269000;27642.319000;0
20230410 020800;27639.369000;27642.519000;27637.369000;27639.999000;0
20230410 020900;27637.519000;27639.269000;27637.469000;27639.269000;0
20230410 021000;27637.469000;27637.469000;27632.469000;27632.469000;0
20230410 021100;27637.519000;27642.999000;27637.519000;27642.999000;0
20230410 021200;27647.519000;27652.469000;27647.519000;27652.419000;0
20230410 021300;27657.369000;27657.519000;27652.519000;27657.419000;0
20230410 021400;27662.469000;27662.469000;27657.269000;27662.419000;0
20230410 021500;27664.269000;27667.469000;27662.369000;27667.469000;0
20230410 021700;27662.419000;27667.369000;27662.269000;27664.319000;0
20230410 021800;27667.369000;27667.369000;27664.419000;27664.419000;0
20230410 021900;27662.369000;27662.369000;27662.369000;27662.369000;0
20230410 022400;27659.469000;27662.519000;27659.469000;27659.469000;0
20230410 022500;27662.469000;27662.469000;27662.469000;27662.469000;0
20230410 022700;27657.419000;27657.419000;27652.469000;27657.269000;0
20230410 022900;27652.519000;27657.419000;27652.269000;27652.269000;0
20230410 023000;27654.999000;27657.319000;27654.469000;27657.319000;0
20230410 023300;27659.469000;27662.519000;27657.419000;27662.519000;0
20230410 023400;27657.419000;27657.419000;27657.419000;27657.419000;0
20230410 023500;27654.999000;27654.999000;27654.999000;27654.999000;0
20230410 023600;27652.269000;27654.999000;27652.269000;27654.999000;0
20230410 023800;27657.319000;27657.319000;27657.319000;27657.319000;0
20230410 024200;27652.269000;27652.269000;27652.269000;27652.269000;0
20230410 024600;27657.469000;27657.469000;27657.469000;27657.469000;0
20230410 025100;27654.269000;27654.269000;27654.269000;27654.269000;0
20230410 025200;27657.269000;27657.319000;27654.369000;27654.469000;0
20230410 025500;27657.519000;27657.519000;27654.369000;27654.369000;0
20230410 025600;27652.519000;27652.519000;27652.519000;27652.519000;0
20230410 025800;27649.469000;27652.999000;27649.319000;27652.999000;0
20230410 030000;27647.469000;27652.519000;27647.469000;27652.519000;0
20230410 030100;27649.999000;27649.999000;27647.999000;27647.999000;0
20230410 030300;27649.269000;27652.319000;27649.269000;27652.319000;0
20230410 030400;27649.269000;27649.269000;27649.269000;27649.269000;0
20230410 030600;27652.999000;27652.999000;27652.999000;27652.999000;0
20230410 030800;27654.369000;27657.999000;27654.369000;27657.999000;0
20230410 031800;27652.269000;27652.269000;27652.269000;27652.269000;0
20230410 032500;27647.519000;27647.519000;27647.519000;27647.519000;0
20230410 032800;27652.519000;27652.519000;27652.519000;27652.519000;0
20230410 033000;27649.269000;27652.519000;27647.369000;27652.419000;0
20230410 033100;27649.269000;27652.319000;27649.269000;27652.319000;0
20230410 033200;27647.999000;27652.469000;27647.469000;27647.469000;0
20230410 033400;27642.369000;27642.369000;27642.369000;27642.369000;0
20230410 033500;27637.469000;27637.469000;27634.999000;27637.269000;0
20230410 033600;27634.469000;27637.419000;27634.469000;27637.419000;0
20230410 033800;27632.269000;27634.269000;27632.269000;27632.469000;0
20230410 034000;27637.419000;27637.419000;27632.469000;27632.469000;0
20230410 034100;27634.369000;27634.519000;27632.319000;27632.419000;0
20230410 034900;27637.999000;27642.369000;27637.269000;27637.269000;0
20230410 035000;27639.369000;27644.469000;27639.369000;27642.269000;0
20230410 035100;27644.469000;27647.469000;27642.319000;27644.469000;0
20230410 035200;27647.519000;27647.519000;27647.519000;27647.519000;0
20230410 035300;27649.369000;27652.519000;27647.519000;27647.519000;0
20230410 035400;27642.369000;27647.519000;27642.369000;27647.469000;0
20230410 035500;27642.999000;27642.999000;27642.999000;27642.999000;0
20230410 035600;27644.369000;27644.369000;27644.369000;27644.369000;0
20230410 035700;27642.369000;27644.419000;27642.269000;27642.519000;0
20230410 035900;27647.999000;27647.999000;27642.269000;27642.269000;0
20230410 040000;27644.319000;27644.519000;27642.469000;27644.519000;0
20230410 040100;27647.999000;27647.999000;27642.319000;27642.519000;0
20230410 040200;27647.999000;27647.999000;27642.999000;27642.999000;0
20230410 040400;27644.419000;27647.519000;27644.269000;27644.269000;0
20230410 040500;27647.269000;27647.269000;27647.269000;27647.269000;0
20230410 040600;27642.519000;27647.419000;27642.269000;27647.369000;0
20230410 040700;27652.419000;27652.419000;27647.269000;27647.269000;0
20230410 040800;27644.369000;27652.269000;27644.369000;27647.419000;0
20230410 040900;27649.269000;27652.419000;27647.269000;27649.469000;0
20230410 041000;27647.419000;27652.999000;27647.369000;27652.369000;0
20230410 041200;27657.369000;27657.369000;27652.319000;27652.319000;0
20230410 041300;27647.419000;27649.419000;27647.369000;27647.519000;0
20230410 041400;27644.469000;27647.519000;27642.999000;27644.319000;0
20230410 041500;27642.269000;27644.469000;27642.269000;27642.519000;0
20230410 041600;27637.419000;27642.419000;27637.419000;27642.419000;0
20230410 041800;27637.319000;27637.319000;27637.319000;27637.319000;0
20230410 041900;27642.419000;27642.419000;27637.269000;27642.319000;0
20230410 042000;27639.519000;27642.369000;27637.369000;27637.419000;0
20230410 042200;27639.469000;27642.469000;27637.269000;27639.519000;0
20230410 042300;27637.469000;27642.519000;27637.369000;27639.469000;0
20230410 042400;27637.519000;27639.469000;27637.519000;27639.469000;0
20230410 042500;27642.999000;27642.999000;27637.519000;27639.999000;0
20230410 042600;27637.419000;27639.369000;27637.319000;27637.319000;0
20230410 042700;27639.269000;27642.999000;27639.269000;27642.999000;0
20230410 042800;27637.519000;27637.519000;27637.519000;27637.519000;0
20230410 042900;27642.469000;27642.469000;27637.369000;27642.269000;0
20230410 043000;27639.999000;27642.999000;27637.419000;27637.419000;0
20230410 043200;27642.999000;27642.999000;27639.319000;27639.319000;0
20230410 043300;27642.269000;27642.999000;27637.419000;27642.319000;0
20230410 043400;27639.319000;27642.319000;27639.319000;27642.319000;0
20230410 043500;27647.999000;27647.999000;27644.519000;27647.369000;0
20230410 043600;27642.519000;27647.419000;27642.369000;27644.469000;0
20230410 043700;27647.419000;27647.419000;27642.319000;27642.319000;0
20230410 043800;27644.369000;27644.369000;27642.269000;27642.999000;0
20230410 043900;27644.519000;27647.369000;27642.469000;27647.369000;0
20230410 044400;27652.519000;27652.519000;27652.519000;27652.519000;0
20230410 044500;27657.999000;27657.999000;27652.469000;27652.519000;0
20230410 044800;27654.469000;27657.269000;27654.469000;27657.269000;0
20230410 044900;27654.999000;27654.999000;27652.419000;27654.519000;0
20230410 045000;27652.319000;27652.319000;27652.319000;27652.319000;0
20230410 045500;27657.469000;27657.999000;27652.369000;27654.519000;0
20230410 045600;27652.319000;27654.269000;27652.319000;27652.419000;0
20230410 045800;27654.269000;27657.419000;27654.269000;27657.319000;0
20230410 050000;27662.999000;27662.999000;27657.269000;27659.269000;0
20230410 050100;27657.999000;27662.999000;27657.999000;27662.999000;0
20230410 050400;27657.319000;27657.319000;27657.319000;27657.319000;0
20230410 050500;27659.519000;27662.519000;27659.269000;27659.469000;0
20230410 050600;27662.369000;27662.469000;27657.369000;27657.369000;0
20230410 050700;27659.999000;27659.999000;27657.319000;27657.319000;0
20230410 050800;27659.519000;27662.519000;27659.369000;27659.419000;0
20230410 050900;27657.999000;27657.999000;27657.999000;27657.999000;0
20230410 051200;27659.519000;27667.469000;27659.519000;27667.469000;0
20230410 051300;27662.319000;27662.319000;27662.319000;27662.319000;0
20230410 051400;27664.369000;27667.519000;27664.269000;27664.369000;0
20230410 051500;27662.469000;27664.269000;27662.469000;27662.999000;0
20230410 051600;27659.419000;27662.519000;27659.419000;27662.519000;0
20230410 051800;27659.319000;27662.999000;27659.319000;27662.269000;0
20230410 052500;27667.369000;27669.319000;27667.369000;27669.319000;0
20230410 052600;27672.269000;27672.999000;27669.269000;27669.319000;0
20230410 052700;27672.319000;27672.519000;27669.519000;27672.519000;0
20230410 053400;27677.319000;27677.319000;27677.319000;27677.319000;0
20230410 053500;27682.519000;27682.519000;27682.519000;27682.519000;0
20230410 053600;27677.419000;27682.999000;27677.419000;27682.999000;0
20230410 053800;27687.369000;27687.369000;27687.369000;27687.369000;0
20230410 053900;27682.469000;27687.519000;27682.419000;27687.519000;0
20230410 054100;27692.369000;27692.369000;27687.269000;27687.269000;0
20230410 054200;27689.369000;27692.419000;27687.319000;27692.419000;0
20230410 054300;27687.419000;27689.419000;27687.419000;27687.519000;0
20230410 054400;27692.419000;27692.519000;27689.319000;27692.519000;0
20230410 054600;27689.319000;27689.519000;27687.319000;27687.419000;0
20230410 055000;27692.469000;27692.469000;27692.469000;27692.469000;0
20230410 055100;27682.419000;27687.999000;27682.269000;27682.269000;0
20230410 060000;27687.519000;27687.519000;27682.319000;27682.319000;0
20230410 060100;27687.519000;27687.519000;27682.269000;27684.319000;0
20230410 060200;27682.319000;27687.469000;27682.319000;27687.469000;0
20230410 060800;27692.999000;27692.999000;27689.269000;27692.369000;0
20230410 060900;27689.519000;27692.419000;27687.469000;27687.469000;0
20230410 061400;27692.999000;27692.999000;27692.999000;27692.999000;0
20230410 061500;27694.369000;27697.319000;27692.269000;27694.469000;0
20230410 061600;27697.319000;27697.369000;27692.369000;27694.369000;0
20230410 061700;27697.419000;27702.999000;27697.419000;27702.999000;0
20230410 061900;27697.999000;27697.999000;27697.999000;27697.999000;0
20230410 062000;27702.269000;27702.319000;27697.319000;27697.469000;0
20230410 062100;27702.269000;27702.999000;27697.269000;27699.999000;0
20230410 062200;27702.999000;27702.999000;27697.419000;27697.419000;0
20230410 062300;27699.419000;27702.519000;27697.419000;27699.999000;0
20230410 062400;27702.369000;27704.999000;27702.269000;27704.999000;0
20230410 062500;27702.419000;27707.369000;27702.369000;27707.269000;0
20230410 062800;27702.419000;27707.469000;27702.269000;27707.319000;0
20230410 062900;27704.419000;27707.999000;27699.269000;27702.319000;0
20230410 063000;27699.519000;27702.319000;27692.269000;27692.519000;0
20230410 063100;27689.999000;27689.999000;27682.269000;27687.319000;0
20230410 063200;27684.469000;27687.469000;27677.999000;27677.999000;0
20230410 063300;27679.519000;27692.469000;27679.519000;27687.269000;0
20230410 063400;27689.269000;27712.999000;27687.469000;27707.469000;0
20230410 063500;27702.469000;27707.419000;27697.319000;27702.369000;0
20230410 063600;27699.269000;27707.999000;27699.269000;27704.369000;0
20230410 063700;27702.319000;27707.469000;27702.319000;27707.469000;0
20230410 063800;27704.419000;27707.369000;27702.519000;27702.519000;0
20230410 063900;27704.469000;27707.469000;27702.269000;27702.469000;0
20230410 064000;27697.999000;27702.369000;27697.999000;27702.369000;0
20230410 064200;27704.319000;27704.999000;27702.269000;27702.469000;0
20230410 064500;27704.519000;27704.519000;27702.319000;27702.319000;0
20230410 064900;27697.999000;27699.269000;27697.269000;27697.269000;0
20230410 065100;27692.369000;27692.369000;27692.369000;27692.369000;0
20230410 065200;27697.269000;27697.269000;27697.269000;27697.269000;0
20230410 065300;27694.319000;27697.999000;27692.469000;27694.419000;0
20230410 065400;27697.519000;27697.519000;27692.519000;27697.519000;0
20230410 065500;27694.519000;27697.999000;27692.319000;27692.319000;0
20230410 065600;27694.999000;27697.469000;27692.319000;27697.469000;0
20230410 065700;27699.999000;27699.999000;27697.519000;27697.519000;0
20230410 080000;27704.369000;27707.369000;27702.269000;27704.469000;0
20230410 080100;27702.369000;27704.999000;27699.269000;27702.999000;0
20230410 080200;27697.519000;27702.369000;27697.419000;27702.369000;0
20230410 080300;27699.519000;27699.999000;27697.269000;27697.269000;0
20230410 080400;27699.419000;27707.469000;27699.269000;27707.469000;0
20230410 080500;27704.419000;27707.519000;27702.269000;27702.519000;0
20230410 080600;27699.419000;27702.469000;27699.269000;27702.269000;0
20230410 080700;27697.319000;27702.519000;27697.269000;27697.999000;0
20230410 080800;27699.319000;27702.999000;27697.269000;27702.419000;0
20230410 080900;27697.469000;27697.469000;27697.469000;27697.469000;0
20230410 081000;27702.319000;27702.369000;27697.319000;27697.319000;0
20230410 081200;27694.469000;27697.999000;27692.369000;27694.999000;0
20230410 081300;27692.369000;27694.469000;27692.369000;27692.519000;0
20230410 081400;27697.999000;27697.999000;27692.269000;27697.369000;0
20230410 081500;27694.999000;27694.999000;27692.319000;27692.419000;0
20230410 081600;27697.319000;27697.319000;27694.269000;27697.319000;0
20230410 081700;27694.369000;27697.519000;27687.319000;27687.319000;0
20230410 081800;27682.469000;27682.999000;27672.319000;27679.519000;0
20230410 081900;27677.999000;27682.999000;27677.269000;27677.269000;0
20230410 082000;27672.419000;27677.319000;27672.369000;27672.369000;0
20230410 082100;27667.469000;27672.999000;27667.269000;27667.269000;0
20230410 082200;27662.519000;27667.519000;27662.369000;27667.369000;0
20230410 082300;27664.269000;27667.469000;27662.369000;27667.469000;0
20230410 082400;27662.269000;27662.269000;27662.269000;27662.269000;0
20230410 082500;27667.469000;27667.999000;27664.469000;27667.999000;0
20230410 082700;27672.519000;27672.519000;27667.269000;27672.319000;0
20230410 082800;27667.269000;27672.369000;27667.269000;27672.369000;0
20230410 082900;27667.519000;27672.519000;27667.269000;27667.269000;0
20230410 083000;27672.419000;27672.419000;27662.419000;27662.419000;0
20230410 083100;27657.269000;27662.269000;27652.369000;27657.319000;0
20230410 083200;27654.519000;27657.999000;27652.369000;27657.999000;0
20230410 083300;27662.269000;27662.999000;27657.319000;27662.469000;0
20230410 083400;27664.419000;27664.419000;27657.319000;27659.519000;0
20230410 083500;27657.999000;27662.999000;27657.269000;27659.519000;0
20230410 083600;27657.999000;27664.469000;27657.999000;27659.269000;0
20230410 083700;27662.419000;27664.419000;27657.269000;27657.369000;0
20230410 083800;27659.999000;27662.319000;27657.269000;27657.469000;0
20230410 083900;27659.419000;27659.419000;27659.419000;27659.419000;0
20230410 084000;27662.369000;27662.999000;27657.369000;27662.519000;0
20230410 084100;27664.419000;27667.419000;27662.999000;27667.419000;0
20230410 084200;27664.999000;27664.999000;27662.369000;27662.369000;0
20230410 084400;27664.999000;27667.419000;27662.269000;27664.999000;0
20230410 084500;27662.319000;27662.319000;27662.319000;27662.319000;0
20230410 084600;27664.319000;27672.999000;27664.319000;27672.999000;0
20230410 084700;27667.269000;27669.999000;27667.269000;27667.999000;0
20230410 085000;27662.419000;27662.999000;27659.369000;27659.999000;0
20230410 085100;27657.319000;27662.419000;27657.269000;27657.519000;0
20230410 085300;27659.519000;27659.999000;27657.319000;27659.269000;0
20230410 085400;27662.269000;27662.519000;27657.269000;27657.519000;0
20230410 085500;27659.319000;27662.999000;27657.469000;27657.469000;0
20230410 085700;27652.269000;27654.319000;27652.269000;27652.319000;0
20230410 085900;27657.519000;27662.269000;27654.419000;27657.419000;0
20230410 100000;27702.519000;27712.469000;27702.269000;27712.469000;0
20230410 100100;27709.419000;27712.519000;27707.269000;27712.519000;0
20230410 100200;27717.999000;27727.519000;27717.999000;27727.269000;0
20230410 100300;27722.269000;27732.269000;27722.269000;27732.269000;0
20230410 100400;27729.319000;27747.999000;27729.319000;27747.999000;0
20230410 100500;27752.519000;27752.519000;27744.469000;27747.319000;0
20230410 100600;27744.999000;27749.519000;27742.269000;27742.319000;0
20230410 100700;27744.419000;27752.419000;27744.419000;27752.419000;0
20230410 100800;27747.419000;27762.369000;27747.419000;27762.369000;0
20230410 100900;27764.369000;27767.419000;27762.319000;27762.419000;0
20230410 101000;27764.469000;27764.469000;27747.269000;27749.269000;0
20230410 101100;27752.519000;27757.999000;27747.269000;27752.419000;0
