entry_time,exit_time,side,entry,exit,sl,tp_vwap,atr,r,reason,bars_held,cum_r
2023-01-04 11:00:00,2023-01-04 11:15:00,short,25812.469,25849.866594227722,25849.866594227722,25698.163722222227,31.16466185643532,-0.9999999999999666,SL,3,6.421088898736633
2023-01-04 11:35:00,2023-01-04 12:35:00,short,25902.469,25892.469,25938.001913327626,25705.591230215832,29.610761106354882,0.2814292176888653,TIMEOUT,12,6.702518116425498
2023-01-04 16:05:00,2023-01-04 18:45:00,short,25872.469,25907.652901029243,25907.652901029243,25753.82238514681,29.319917524369405,-0.9999999999999749,SL,12,5.702518116425523
2023-01-04 23:30:00,2023-01-05 00:30:00,short,25817.419,25810.999,25841.90904700102,25775.6922951654,20.40837250084789,0.26214731232386634,TIMEOUT,12,5.964665428749389
2023-01-05 01:05:00,2023-01-05 01:10:00,long,25790.319,25814.686857142857,25771.115244597037,25814.686857142857,16.00312950246971,1.2689110349268786,VWAP,1,7.233576463676267
2023-01-05 01:35:00,2023-01-05 02:00:00,long,25785.269,25766.58808624903,25766.58808624903,25810.751666666667,15.567428125808217,-1.0000000000000033,SL,5,6.233576463676264
2023-01-05 02:05:00,2023-01-05 02:50:00,long,25755.999,25737.463870715354,25737.463870715354,25803.460025641023,15.445941070539359,-0.9999999999999469,SL,9,5.233576463676317
2023-01-05 02:55:00,2023-01-05 03:30:00,long,25735.469,25792.63622222222,25716.740406175577,25792.63622222222,15.607161520353548,3.0524033335415717,VWAP,7,8.28597979721789
2023-01-05 05:25:00,2023-01-05 06:25:00,short,25825.419,25815.469,25843.121029556012,25787.805767676768,14.75169129667614,0.5620824419323062,TIMEOUT,12,8.848062239150195
2023-01-05 09:05:00,2023-01-05 09:40:00,long,25750.369,25727.338525735293,25727.338525735293,25797.88118181818,19.19206188725357,-1.000000000000068,SL,7,7.848062239150128
2023-01-05 11:25:00,2023-01-05 12:25:00,long,25740.319,25735.319,25708.819267865725,25791.953565217387,26.24977677856288,-0.15873150853112827,TIMEOUT,12,7.689330730619
2023-01-05 13:15:00,2023-01-05 13:30:00,long,25705.319,25784.72064583333,25681.92770107022,25784.72064583333,19.4927491081485,3.394494938981339,VWAP,3,11.083825669600339
2023-01-05 15:10:00,2023-01-05 15:30:00,long,25740.419,25716.313815178964,25716.313815178964,25782.625083788706,20.08765401753027,-1.0000000000000389,SL,4,10.0838256696003
2023-01-05 19:55:00,2023-01-05 20:10:00,short,25827.419,25855.98888974439,25855.98888974439,25777.670339421606,23.80824145365525,-1.0000000000000309,SL,3,9.08382566960027
2023-01-05 20:15:00,2023-01-05 20:35:00,short,25880.269,25909.179639030335,25909.179639030335,25778.98300597907,24.09219919194713,-0.9999999999999464,SL,4,8.083825669600323
2023-01-05 20:40:00,2023-01-05 21:20:00,short,25935.419,25964.037745822967,25964.037745822967,25781.564467836248,23.848954852471298,-0.9999999999999853,SL,8,7.083825669600337
2023-01-06 03:10:00,2023-01-06 03:35:00,long,25910.419,25940.80951282051,25891.950189979725,25940.80951282051,15.39067501689592,1.6455046528252273,VWAP,5,8.729330322425565
2023-01-06 04:35:00,2023-01-06 04:55:00,long,25910.419,25939.323880952383,25891.964234183164,25939.323880952383,15.378971514031088,1.566255634954172,VWAP,4,10.295585957379737
2023-01-06 07:35:00,2023-01-06 08:10:00,short,25960.319,25937.29083150185,25972.12337001283,25937.29083150185,9.836975010691948,1.950817237439993,VWAP,7,12.246403194819731
2023-01-06 08:20:00,2023-01-06 08:30:00,long,25920.469,25937.83363333335,25908.578289643865,25937.83363333335,9.908925296780962,1.46035289846133,VWAP,2,13.706756093281061
2023-01-06 08:45:00,2023-01-06 08:55:00,short,26050.999,26090.544015499978,26090.544015499978,25940.446619047638,32.95417958331643,-0.9999999999999574,SL,2,12.706756093281104
2023-01-09 02:05:00,2023-01-09 02:30:00,long,26207.519,26230.46436231884,26192.282455898137,26230.46436231884,12.69712008488577,1.505942697073469,VWAP,5,14.212698790354573
2023-01-09 03:00:00,2023-01-09 03:55:00,long,26205.369,26190.059360575528,26190.059360575528,26226.56498039215,12.758032853725103,-1.000000000000073,SL,11,13.2126987903545
2023-01-09 05:30:00,2023-01-09 06:30:00,short,26275.419,26245.369,26291.73465774788,26225.54077083334,13.596381456563003,1.8417890632644338,TIMEOUT,12,15.054487853618934
2023-01-09 09:25:00,2023-01-09 09:35:00,short,26270.269,26286.892511726703,26286.892511726703,26237.04353453454,13.852926438917883,-1.0000000000000577,SL,2,14.054487853618877
